word,part_of_speech,meaning,example,example_meaning,definition,ID
boarder,noun,học sinh nội trú,I'm not a boarder .,Tớ không phải học sinh nội trú .,Someone who pays for meals and lodging in a house rather than a hotel.,2563
cereal,noun,ngũ cốc,It looks like a tiny little person drowning in your cereal .,Nhìn như có người đang chết đuối trong bát ngũ cốc của cậu vậy.,(uncountable) The grains of such a grass.,2564
serial,adjective,ra từng kỳ,I'm not a serial ...,Tôi không phải là kẻ ...,Having to do with or arranged in a series.,2565
continual,adjective,liên tục,You continue to be paranoid and make us all paranoid.,Cậu liên tục hoang tưởng khiến bọn này cũng phải hoang tưởng theo cậu.,Seemingly continuous; appearing to have no end or interruption.,2566
continuous,adjective,liên tục,And this is continuing and continuing and continuing .,Và biến đổi cứ liên tục xảy ra.,"Without break, cessation, or interruption; without intervening time.",2567
dual,adjective,kép,We humans control the world because we live in a dual reality.,Con người chúng ta kiểm soát thế giới vì chúng ta đang sống trong một thực tế kép .,Characterized by having two (usually equivalent) components.,2568
duel,verb,quyết đấu,Nobody who was wielding the blade was ever defeated in a duel or battle.,Người dùng kiếm này quyết đấu chưa bao giờ bị đánh bại.,"Combat between two persons, often over a matter of honor.",2569
formerly,adverb,trước đây,"My wife, Liz ( formerly Liz Semock), and I were classmates in high school.","Vợ tôi, Liz ( trước đây là Liz Semock), và tôi là bạn cùng lớp thời trung học.",at some time in the past,2570
formally,adverb,về mặt hình thức,"They were formally recognised as an independent state, the Zaporozhian Host, by a treaty with Poland in 1649.","Họ về mặt hình thức đã tổ chức lại thành quốc gia, là voisko Zaporozhia, bằng một hiệp ước với Ba Lan năm 1649.",In a formal manner.,2571
personal,adjective,tư,"My brethren of the holy priesthood, when we speak of home teaching or watchcare or personal priesthood ministry—call it what you will—this is what we are talking about.","Thưa các anh em của thánh chức tư tế, khi chúng ta nói về việc giảng dạy tại gia hoặc chăm sóc hay giáo vụ chức tư tế của cá nhân—hay các anh em gọi điều đó là gì cũng được—thì đây chính là điều chúng ta đang nói tới.",Pertaining to human beings as distinct from things.,2572
precede,verb,đi trước,You have betrayed the great minds and brave fighters that have preceded you.,Anh đã phản bội những ý tưởng vĩ đại và các chiến binh dũng cảm đi trước .,"To go before, go in front of.",2573
proceed,verb,tiến hành,Now you boys get cleaned up and we'll proceed with the wedding.,"Bây giờ, hai cậu tắm rửa sạch sẽ và chúng ta sẽ tiến hành hôn lễ.","To move, pass, or go forward or onward; to advance; to continue or renew motion begun.",2574
overdue,adjective,quá hạn,"Well, it wasn't overdue parking tickets.",Đó không phải vé phạt quá hạn .,"Late; especially, past a deadline or too late to fulfill a need.",2575
overdo,verb,làm quá,"Most of my squires, they mean well, but young men with big jobs, they tend to overdo them.","Đa phần những hầu cận của ta, họ có ý tốt, nhưng những chàng trai trẻ với công việc lớn họ thường làm quá mức.",To do too much of something.,2576
ensure,verb,bảo đảm,Teachers can help ensure participation and maintain reverence.,Các giảng viên có thể giúp bảo đảm sự tham gia và giữ nghiêm trang.,"(transitive) To make a pledge to (someone); to promise, guarantee (someone of something); to assure. [14th-18th c.]",2577
insure,verb,bảo hiểm,We're talking about a guy who was insured by my client.,Nói về người được bảo hiểm bởi khách hàng tôi.,"(transitive) To provide for compensation if some specified risk occurs. Often agreed by policy (contract) to offer financial compensation in case of an accident, theft or other undesirable event.",2578
nauseous,adjective,gớm,I felt sort of nauseous .,Con cảm thấy hơi gớm .,Causing nausea; sickening or disgusting.,2579
regrettably,adverb,đáng tiếc,Cicero is regrettably ill and unable to attend this session.,Cicero đáng tiếc đang bệnh và không thể tham dự phiên họp này được.,In a manner inspiring or deserving regret.,2580
scrimp,adjective,cho nhỏ giọt,RNG: Scrimping on donations to life-saving charities in the developing world.,và khoan hồng cho tội hiếp dâm ở nhà tù liên bang. RNG: Việc cắt lậm vào các khoản viện trợ từ thiện,A pinching miser; a niggard.,2582
alter,verb,đổi,"I just want to say that we are applying this to many world problems: changing the drop-out rates of school kids, combating addictions, enhancing teen health, curing vets' PTSD with time metaphors -- getting miracle cures -- promoting sustainability and conservation, reducing physical rehabilitation where there is a 50-percent drop out rate, altering appeals to suicidal terrorists, and modifying family conflicts as time-zone clashes.","Tôi chỉ muốn nói rằng chúng ta đang áp dụng điều này cho rất nhiều vấn đề của thế giới: thay đổi tỉ lệ bỏ học ở lứa tuổi học đường, chống chọi các thói nghiện, tăng sức khỏe thanh thiếu niên, chữa trị rối loạn stress hậu sang chấn bằng các hoán dụ thời gian -- tìm ra thuốc chữa kì diệu -- quảng bá phát triển bền vững và bảo tồn, rút ngắn quá trình khôi phục chức năng cho bệnh nhân bị hư hỏng hệ vận động, quá trình mà tỉ lệ bỏ cuộc hiện nay là 50%, thay đổi kháng cáo từ những kẻ khủng bố liều mạng, và thay đổi xung đột gia đình khi các vùng thời gian xung khắc.",(transitive) To change the form or structure of,2583
altar,noun,bàn thờ,The horns of the altar will be cut off and fall to the earth.,Các sừng bàn thờ sẽ bị chặt và rơi xuống đất.,A table or similar flat-topped structure used for religious rites.,2584
presume,verb,cho là,I presume the police are here to keep me out.,Tôi cho là cảnh sát ở đây sẽ đuổi tôi ra.,"(transitive, now rare) To perform, do (something) without authority; to lay claim to without permission. [from 14th c.]",2585
base,noun,căn cứ,The plane returned to its base inside Thailand.,Chiếc máy bay hạ cánh tại căn cứ bên trong lãnh thổ Thái Lan.,Something from which other things extend; a foundation.,2586
bass,adjective,giọng nam trầm,and I sat down with the basses,thử giọng nam trầm,"Of sound, a voice or an instrument, low in pitch or frequency.",2587
bizarre,adjective,kỳ quái,I don't want you to get the wrong impression from all these bizarre accusations you must be hearing.,Tôi không muốn anh hiểu nhầm về những lời buộc tội kỳ quái anh được nghe.,strangely unconventional in style or appearance.,2588
comprise,verb,bao gồm,The Fang constitute 80% of the population and comprise around 67 clans.,Người Fang hiện chiếm 80% dân số và bao gồm 67 dòng họ.,To be made up of; to consist of (especially a comprehensive list of parts). [from earlier 15th c.],2589
conscious,adjective,biết rõ,It was my first experience with a homosexual that I was conscious was homosexual.,Đó là những kinh nghiệm đầu tiên của tôi với một người mà tôi biết rõ là đồng tính.,"alert, awake.",2590
council,noun,ban,"Municipal administration is also conducted by a mayor, a council , and an executive.","Chính quyền thành phố cũng được điều hành bởi một thị trưởng, hội đồng, và ban thường trực.","A committee that leads or governs (e.g. city council, student council)",2591
homonym,noun,từ đồng âm,"Sometimes, two homonyms will differ in gender, e.g. el capital (""funds"") and la capital (""capital city""); el cura (""the priest"") and la cura (""the cure"").","Đôi khi, hai từ đồng âm sẽ khác nhau ở giống, vd: el capital (""quỹ"") và la capital (""thủ đô""); el cura (""thầy tu"") và la cura (""cách trị bệnh"").",(semantics) (strict sense) A word that both sounds and is spelled the same as another word but has a different meaning.,2592
homophone,noun,đồng âm,"Dude, I am so sorry for being a homophone .","Anh bạn, tớ rất xin lỗi vì dùng từ đồng âm . (?","A word which is pronounced the same as another word but differs in spelling or meaning or origin, for example: carat, caret, carrot, and karat.http://www.merriam-webster.com/dictionary/homophonehttp://www.askoxford.com/concise_oed/homophone?view=uk",2593
intense,adjective,mạnh,"The number of scholarships was greatly reduced for second- and third-year students, forcing recipients into intense competition.","Số lượng các học bổng giảm mạnh cho các sinh viên năm hai và năm ba, buộc những người muốn nhận phải cạnh tranh khốc liệt.","Strained; tightly drawn; kept on the stretch; strict; very close or earnest; as, intense study or application; intense thought.",2595
intensive,adjective,mạnh,"On the radar, you can see the snow is increasing in intensity .",Các bạn có thể thấy cường độ cơn bão đang tăng rất mạnh .,"Thorough, to a great degree, with intensity.",2596
instant,adjective,lập tức,It's about seismic events that occur in an instant .,Nói về các sự kện địa chấn xảy ra ngay lập tức .,Of the current month (abbreviation inst.),2597
instance,noun,ví dụ,"For instance , the live tile for an email client may display the number of unread emails.",Ví dụ ô trực tiếp của email client có thể hiển thị số lượng email chưa đọc.,(obsolete) Urgency of manner or words; an urgent request; insistence. [14th-19th c.],2598
hale,adjective,khoẻ mạnh,"Have Eddie with you, hale and hearty.","Và cho Eddy theo, khoẻ mạnh .","Health, welfare.",2599
mean,adjective,nghĩa là,"Blue movies are rated X, which means that only people of 18 and over can watch them.","Phim khiêu dâm được xếp loại X, có nghĩa là chỉ người từ 18 tuổi trở lên có thể xem chúng.",To intend.,2600
median,noun,trung bình,She lives in one of those tents on the highway median in Mumbai.,Cô sống ở một trong mấy túp lều trên đường cao tốc trung bình ở Mumbai.,"(anatomy, now rare) A central vein or nerve, especially the median vein or median nerve running through the forearm and arm. [from 15th c.]",2601
average,adjective,bình quân,This section will walk you through how to find that average .,Mục này sẽ hướng dẫn bạn cách tìm mức bình quân đó.,"(transitive, informal) To compute the arithmetic mean of.",2602
