word,part_of_speech,meaning,example,example_meaning,definition,ID
coterie,noun,phái,"Family groups of black-tailed and Mexican prairie dogs are called "" coteries "", while ""clans"" are used to describe family groups of white-tailed, Gunnison’s, and Utah prairie dogs.","Các nhóm gia đình cầy thảo nguyên đuôi đen và cầy thảo nguyên Mexico được gọi là ""phe phái "", trong khi ""gia tộc"" được sử dụng để mô tả các nhóm gia đình cầy thảo nguyên đuôi trắng, Gunnison và Utah.",A circle of people who associate with one another.,8454
capacious,adjective,to lớn,Sydney’s ‘Noble and Capacious Basin’,‘Hải cảng rộng và nguy nga’ của Sydney,Having a lot of space inside; roomy.,8455
patronize,verb,bảo trợ,The patron saint of lost causes is saint rita.,Saint Rita là tên vị thần bảo trợ cho những nỗ lực tuyệt vọng.,"Treat as inferior unduly, talk down to, treat condescendingly.",8458
prospectus,noun,tờ quảng cáo,The prospectus you' ve been given by the board details... our projected hardware and construction expenses,Những tờ quảng cáo các anh nhận được của ban lânh đạo-- cho thấy chi tiết phần cứng dự kiến và chi phí xây dựng,A document that institutions and businesses use to describe what they have to offer for participants and buyers,8459
sleight,noun,mưu mẹo tài tình,Sleight of hand.,Ảo thuật bằng tay.,Cunning; craft; artful practice.,8460
rail,noun,tay vịn,Even explains how he had the strength to rip the rail off his bed.,Thậm chí giải thích bằng cách nào anh ta giật văng cái tay vịn khỏi giường.,A horizontal bar extending between supports and used for support or as a barrier; a railing.,8461
puritan,adjective,thanh giáo,"Tonight, there will be a plague released near Salem, a pox upon the puritan house.","Đêm nay sẽ có dịch bệnh xảy ra ở gần Salem, bệnh đậu mùa ở trung tâm của những kẻ Thanh giáo .",(often disapproving): a puritanical person,8462
bawdy,adjective,tục tĩu dâm ô,This isn't some five-copper bawdy house in Hayseed Hall.,Đây không phải là vì 5 đồng như ở Hayseed Hall.,"(obsolete) Soiled, dirty.",8463
ribald,adjective,người hay nói tục,"Chaucer uses the quirks of the characters’ language – the ribald humor of the Cook, the solemn prose of the Parson, and the lofty notions of the Squire – to satirize their worldviews.","Chaucer dùng các lời châm biếm trong ngôn ngữ của nhân vật - sự hài hước tục tĩu của Tay phụ bếp, bài thánh ca trang trọng của Mục sư, và tính cách cao quý của Kẻ hầu cận - để châm biếm về thế giới quan của họ.","Coarsely, vulgarly or lewdly humorous.",8464
confederate,verb,liên hiệp,Beg your pardon but why does the president care if one old Confederate general is alive?,Xin lỗi cho hỏi tại sao Tổng thống lại quan tâm đến một đại tướng liên hiệp còn sống vậy?,(psychology) An actor who participates in a psychological experiment pretending to be a subject but in actuality working for the researcher (also known as a 'stooge').,8465
wrack,Verb,wreckage,"It was a long, nerve- wracking job.",Đó là một công việc tàn phá tinh thần dai dẳng,"(archaic or literary) revenge, persecution",8467
stave,verb,bậc thang,We stave off the freeze.,Tránh tình trạng đóng băng.,"One of a number of narrow strips of wood, or narrow iron plates, placed edge to edge to form the sides, covering, or lining of a vessel or structure; esp., one of the strips which form the sides of a cask, a pail, etc.",8468
usurper,noun,người chiếm đoạt,Usurper !,Tên cướp ngôi !,One who usurps.,8469
hermitage,noun,nơi ẩn dật,""" Well, actually it's a Catholic hermitage . """,""" thực ra nó là một nơi ẩn tu công giáo. """,A house or dwelling where a hermit lives.,8470
supplicant,adjective,người van xin,o What does the word supplication mean?,o Cụm từ khẩn cầu mãnh liệt có nghĩa là gì?,"begging, pleading, supplicating",8471
ailment,noun,sự khổ sở,Jesus heals many ailments (29-31),Chúa Giê-su chữa lành nhiều bệnh tật (29-31),Something which ails one; a disease; sickness.,8472
ellipse,verb,elip,"We discussed the circle, the ellipse , the parabola.","Chúng ta đã nói về đường tròn, elip và parabol.","(geometry) A closed curve, the locus of a point such that the sum of the distances from that point to two other fixed points (called the foci of the ellipse) is constant; equivalently, the conic section that is the intersection of a cone with a plane that does not intersect the base of the cone.",8473
patriarchal,adjective,gia trưởng,They lived in a patriarchal society.,Họ sống trong 1 xã hội gia trưởng .,"Relating to a system run by males, rather than females.",8474
mutable,adjective,có thể thay đổi,How do we self-identify and how mutable is that identity?,Bằng cách nào mà chúng ta tự xây dựng được dấu ấn bản thân và sự định dạng đó thay đổi như thế nào ?,Changeable; inclined to mutate.,8475
etymology,noun,từ nguyên,ETYMOLOGY and EXTRACTS ETYMOLOGY .,Từ nguyên và chiết xuất từ nguyên .,"(uncountable) The study of the historical development of languages, particularly as manifested in individual words.",8477
embody,verb,gồm,He describes the qualities embodied in charity.,Ông mô tả các đức tính được gồm trong lòng bác ái.,(transitive) To represent in a physical form; to incarnate or personify,8478
hospice,noun,nhà tế bần,"Well, any idea how one might cast them out of one's house before one opens a hospice business?",Cha có cách nào đuổi chúng ra khỏi nhà trước khi con mở một nhà tế bần không?,"(uncountable) The provision of palliative care for terminally ill patients, either at a specialized facility or at a residence, and support for the family, typically refraining from taking extraordinary measures to prolong life.",8480
slick,adjective,khéo léo,They weren't quite slick enough.,Chúng không đủ khéo léo cho lắm,Slippery due to a covering of liquid; often used to describe appearances.,8482
coquettish,adjective,khêu gợi,"Iki is not overly refined, pretentious, complicated, showy, slick, coquettish , or, generally, cute.","Iki không biểu thị cho sự tinh tế quá mức, kiêu kì, phức tạp, sặc sỡ, bóng bẩy, làm dáng , hoặc nói chung, dễ thương.","As a young, flirting girl.",8483
froth,noun,bọt,Burst capillaries and pink froth in the airway.,Mao mạch bầm tím và bọt hồng ở đường thở.,(figuratively) unimportant events or actions; drivel,8484
adolescent,adjective,vị thành niên,She is a single mother with an adolescent son.,Chị là một người mẹ đơn chiếc với một đứa con trai còn tuổi vị thành niên .,"Characteristic of, or relating to, or undergoing adolescence; immature.",8485
atoll,noun,đảo san hô vòng,Onotoa is a low lying atoll with a land area of 15.62 square kilometres (6.03 sq mi).,"Onotoa là một đảo san hô vòng thấp với diện tích 15,62 kilômét vuông (6,03 sq mi).","A type of island consisting of a ribbon reef that nearly or entirely surrounds a lagoon and supports, in most cases, one to many islets on the reef platform. Atolls have a unique geology, so not all islands with a reef and a lagoon are atolls.",8486
ballet,noun,ba lê,What if he likes to paint or dance ballet ?,Nếu nó thích vẽ hay múa ba - lê thì sao?,A classical form of dance.,8487
chip,verb,làm sứt,Two chips .,2 tiền thôi.,"(US) A thin, crisp, baked piece of vegetable, usually potato.",8488
grassroots,adjective,những người dân thường,It's bottom-up or grassroots power.,Người dân có sức mạnh gây ảnh hưởng với chính phủ.,"Of, or relating to people or society at the local level; of the grass roots",8489
canine,adjective,giống chó,"And historically, canines have been proven to be highly sensitive to paranormal activity.",Trong lịch sử giống chó đã được chứng minh rất nhạy cảm với các hoạt động tâm linh.,"Of, or pertaining to, a dog or dogs.",8490
gene,noun,gen,"Yet, when I started graduate school, no one knew what these genes were.","Thế nhưng, khi tôi bắt đầu học cao học, không ai biết về những loại gen này.","(genetics) A unit of heredity; a segment of DNA or RNA that is transmitted from one generation to the next, and that carries genetic information such as the sequence of amino acids for a protein.",8491
rebound,verb,bật,You have more points and more rebounds than Justin.,Con ghi nhiều điểm và có nhiều cú bắt bóng bật bảng hơn Justin.,The recoil of an object bouncing off another.,8492
aviary,noun,chuồng chim,"I also had some stored in the aviary , which was near the garage.","Một số khác nữa được giấu trong chuồng chim , gần nhà để xe.","A house, enclosure, large cage, or other place for keeping birds confined; a bird house.",8493
baseline,verb,đường gốc,And we did first a baseline .,Rồi chúng tôi tạo ra mốc tối thiểu.,A line that is a base for measurement or for construction.,8494
discontinue,verb,bỏ,You have discontinued your opportunity to serve others and to learn and grow.,"Anh (chị, em) đã bỏ cơ hội của mình để phục vụ những người khác và học hỏi cùng tăng trưởng.","To stop a process; especially as regards commercial productions; to stop producing, making, or supplying something.",8495
evacuation,noun,sơ tán,Have many days will it take to evacuate the students?,Sẽ mất bao nhiêu ngày để sơ tán sinh viên?,"The act of emptying, clearing of the contents, or discharging, including creating a vacuum.",8496
immune,adjective,miễn khỏi,Yet the faithful will not be totally immune from the events on this planet.,"Tuy nhiên, người trung tín sẽ không hoàn toàn được miễn khỏi các sự kiện xảy ra trên thế gian này.",(epidemiology) A person who is not susceptible to infection by a particular disease,8497
merger,noun,sự hợp,It was created after 1945 by the merger of Braunsdorf and Bedra.,"Đô thị này được thiết lập sau năm 1945, nhờ sự hợp nhất của Braunsdorf và Bedra.",The act or process of merging two or more parts into a single unit.,8498
refund,verb,trả lại,"You break the rules, you're out, no refunds .",không được trả lại tiền.,(transitive) To return (money) to (someone).,8499
cactus,noun,cây xương rồng,Try that cactus .,Bắn thử cây xương rồng đi.,"(botany) Any member of the familyCactaceae, a family of flowering New World succulent plants suited to a hot, semi-desert climate.",8500
conservationist,noun,bảo tồn thiên nhiên,She was first mentored by the renowned conservationist Richard Leakey.,Bà được giáo dục đầu tiên bởi nhà bảo tồn nổi tiếng Richard Leakey.,A person who maintains natural areas or protects threatened species.,8501
divination,noun,sự bói toán,"Divination embraces the entire scope of gaining knowledge, especially concerning future events, through occult powers.","Sự bói toán bao gồm mọi sự tìm hiểu, đặc biệt liên quan đến việc tương lai, qua năng lực huyền bí.",(uncountable) The act of divining; a foreseeing or foretelling of future events.,8502
