word,part_of_speech,meaning,example,example_meaning,definition,ID
static,adjective,tĩnh,The codes applicable to European safety footwear are: There is also EN ISO 20346:2004 for protective footwear (must comply to basic safety requirements but toe cap impact resistance requirement is lower - 100 Joules) & EN ISO 20347:2004 for Occupational Footwear (must comply to basic safety requirements with anti static or slip resistant properties.,Các mã áp dụng cho giày dép an toàn Châu Âu là: Ngoài ra còn có EN ISO 20346: 2004 cho giày bảo hộ (phải tuân thủ các yêu cầu an toàn cơ bản nhưng yêu cầu chịu va đập trên đầu ngón chân là thấp hơn - 100 Joules) và EN ISO 20347: 2004 cho Giày dép bảo hộ (phải tuân theo yêu cầu an toàn với tính chất chống tĩnh hoặc chống trượt.,Unable to change.,4158
grandstand,verb,khán đài,"He's coming up to the grandstand , fellow Federationists.","Anh ấy đang đi tới khán đài , anh Federistas.",The seating area at a stadium or arena; the bleachers.,4159
boastful,adjective,thích khoe khoang,Some may be prone to boast about their success in the Christian ministry.,Một số người có thể thích khoe khoang về sự thành công trong thánh chức của tín đồ đấng Christ.,Tending to boast or brag.,4160
vise,noun,mỏ cặp,"Othen / vise , I don't exist.",Những lúc khác thì tôi như không tồn tại vậy.,"(US) An instrument consisting of two jaws, closing by a screw, lever, cam, or the like, for holding work, as in filing.",4161
shrapnel,noun,mảnh đạn,I've got a cluster of shrapnel trying every second to crawl its way into my heart.,"Tôi đã từng bị vô vàn mảnh đạn , cố gắng trườn từng chút một đến tim tôi.","a collective term for shot, fragments, or debris thrown out by an exploding shell or landmine",4162
rustling,noun,soạt,A rustle at the front door told me Holly had arrived home from school .,Tiếng sột soạt trước cửa cho tôi biết Holly đã đi học về .,Present participle of rustle.,4163
saboteur,noun,kẻ phá hoại,I'm close to finding our saboteur .,Tôi sắp tìm ra kẻ phá hoại rồi.,A person who intentionally causes the destruction of property in order to hinder the efforts of his/her enemy.,4164
hesitant,adjective,do dự,"You hesitate , and that hesitation could kill you.",Em do dự và sự do dự đó sẽ giết em.,"Tending to hesitate, wait, or proceed with caution or reservation.",4165
canteen,noun,căng tin,"Lady, does this look like a canteen to you?","Quý cô, cái này trông giống căng tin của cô lắm à?","a small cafeteria or snack bar, especially one in a military establishment, school, or place of work",4166
indebted,adjective,mang ơn,Why should we feel indebted to our parents?,Tại sao chúng ta phải cảm thấy mang ơn cha mẹ?,obligated to someone; owing a debt of gratitude to someone,4167
barricade,noun,chướng ngại,"Inside, they barricaded the office and tied the commandant to his chair.","Bên trong trụ sở, họ dựng chướng ngại vật và trói vị chỉ huy trên ghế.","An obstacle, barrier or bulwark.",4168
desolate,adjective,bơ vơ,"He was by turns hurt, confused, angry, and desolate .","Do đó, anh ta bị tổn thương, hoang mang, tức giận, bơ vơ và cô độc.",deserted and devoid of inhabitants,4169
riddle,noun,câu đố,What is the next of the riddle ?,Phần tiếp theo của câu đố là gì?,"A verbal puzzle, mystery, or other problem of an intellectual nature, such as ""It's black, and white, and red all over. What is it?""",4170
etch,verb,khắc axit,"They were etched by the Mount's founding priest, Isaac Fowler.","Chúng được khắc axit bởi linh mục cha đẻ của nơi này, Isaac Fowler.",To engrave a surface (especially of metal or glass) in order to produce a printing pattern.,4171
bangle,noun,vòng,"Madame, would you like some of those orange bangles","Thưa bà, bà có muốn những vòng đeo tay màu cam","A rigid bracelet or anklet, especially one with no clasp.",4172
sequin,noun,Xêquin,Gold sequins .,Đính kim sa vàng .,(historical) Any of various small gold coins minted in Italy and Turkey.,4173
prosperous,adjective,phồn vinh,"The Wayne name is synonymous with growth, strength and prosperity .","Cái tên Wayne đồng nghĩa với tăng trưởng, lớn mạnh và phồn vinh .",characterized by success,4174
headmaster,noun,hiệu trưởng,"Thank you, headmaster , for those kind words of welcome.","Cám ơn ông, thưa ông hiệu trưởng , vì những lời chào đón tử tế.",(Chiefly British.) A male school principal.,4175
cricket,noun,con dế,They gave away my crickets .,Họ đã lấy đi những con dế của tôi.,A wooden footstool.,4176
composition,noun,thành phần,"This promise pertains regardless of family size, composition , or location.","Lời hứa này áp dụng bất kể kích thước, thành phần hoặc địa điểm của gia đình.",The combining of different parts to make a whole. [from 14th c.],4177
garland,noun,vòng hoa,"If I were you, I'd take the garland off in a neighborhood like this...","Nếu tôi là anh, ở trong khu phố này tôi sẽ cất cái vòng hoa kia đi.","A wreath, especially one of plaited flowers or leaves, worn on the body or draped as a decoration",4178
ostracize,verb,tẩy chay,Both were ostracized socially for some time thereafter.,"Một thời gian sau đó, cả hai đứa này đã bị tẩy chay khỏi đám bạn của nó.","To exclude (a person) from society or from a community, by not communicating with them or by refusing to acknowledge their presence; to refuse to talk to or associate with; to shun.",4179
abacus,noun,bàn tính,I'm surprised I don't find an abacus in here.,Tôi ngạc nhiên khi không thấy cái bàn tính ở đây đấy.,"(obsolete) A table or tray strewn with sand, anciently used for drawing, calculating, etc.",4180
inject,verb,tiêm,"You inject that stuff into your body to control the Lickers, right?",Cách anh tiêm nó vào để kiềm Licker à?,"(transitive) To push or pump (something, especially fluids) into a cavity or passage.",4181
gash,verb,vết cắt,Whole hillsides bear deep gashes hundreds of meters wide.,Khắp sườn đồi loang lổ những vết cắt rộng hàng trăm mét.,A deep cut.,4182
vendor,verb,ngưởi bán hàng rong,I need to see your vendor permits.,Tôi cần xem giấy phép của ảnh.,A person or a company that vends or sells.,4184
ripple,verb,gợn sóng lăn tăn,Better than rain or rippling brook,♪ Tốt hơn mưa hay dòng suối gợn sóng ♪,A moving disturbance or undulation in the surface of a liquid.,4185
quiver,verb,run,Miss Stephanie's nose quivered with curiosity.,Mũi cô Stephanie run lên vì tò mò.,"(weaponry) A container for arrows, crossbow bolts or darts, such as those fired from a bow, crossbow or blowgun.",4186
refugee,verb,người lánh nạn,Some refugees from the disaster soon headed toward those buildings.,Chẳng mấy chốc một số người lánh nạn đi về hướng những tòa nhà này.,"A person seeking refuge in a foreign country out of fear of political persecution or the prospect of such persecution in his home country, i.e., a person seeking a political asylum.",4187
kerchief,verb,khăn tay,"And mamma in her kerchief , and I in my cap,","Mẹ trong khăn tay của cô, và Con ở trong mũ của tôi,",(old-fashioned) A piece of cloth used to cover the head.,4188
fragile,adjective,mỏng manh,"As you know from the reading, DNA is a fragile molecule.","Như các em đã đọc sách, ADN là một phân tử mỏng manh .","easily broken or destroyed, and thus often of subtle or intricate structure",4189
harsh,adjective,khắc nghiệt,But it seems so harsh .,Nhưng có vẻ hơi khắc nghiệt với cô ấy.,Unpleasantly rough to the touch or other senses.,4190
tapestry,verb,tấm thảm,We have exquisite tapestries dating all the way back to...,Chúng tôi trải những tấm thảm tuyệt mĩ dọc con đường quay lại...,(by extension) anything with variegated or complex details,4191
sari,noun,xari,I am shaking in my sari .,Tôi đang run rẩy trong sari của tôi.,"The traditional dress of women in the Indian Subcontinent; an outer garment consisting of a single length of cotton or silk, most often with one end wrapped around the waist to form a skirt, the other draped over the shoulder or head.",4192
jumpy,adjective,hay giật mình,"Certain everyday things, They make him jumpy or startled?","một số vật gì đó, làm cho anh ấy hoảng hốt hay giật mình ?",Nervous and excited.,4193
squat,verb,ngồi xổm,Someone has been slackin with the squat and cough.,Có ai đó chểnh mảng trong lúc bắt phạm nhân ngồi xổm và ho.,A position assumed by bending deeply at the knees while resting on one's feet.,4194
rumple,verb,làm nhàu,"This weapon, what does Rumple say of its power?",Rumple nói gì về sức mạnh của nó?,"To make wrinkled, particularly of fabric.",4195
mutter,verb,càu nhàu,"“Not,” he muttered , “if one didn’t want to make any enemies.”",“Không” Anh càu nhàu . “nếu người đó không muốn tạo ra kẻ thù nào.”,A repressed or obscure utterance; an instance of muttering.,4196
grave,noun,mồ,"What kind of man crawled into his own grave in search of hope, hm?",Loại người nào bò vào chính nấm mồ của mình để tìm kiếm hy vọng?,"A written accent used in French, Italian, and other languages. è is an e with a grave accent.",4197
grime,verb,bụi bẩn,"In the process, they remove layers of built-up grime and reverse previous crude restoration attempts.","Trong tiến trình thực hiện, họ tẩy đi những lớp bụi bẩn đóng lâu ngày và chỉnh lại những chỗ sửa không khéo trước kia.","Dirt, grease, soot, etc. that is ingrained and difficult to remove.",4198
defect,noun,khuyết điểm,"Yet, there is no doubt that this defect is unusually common today.",Nhưng chắc chắn là khuyết điểm này ngày nay phổ thông một cách bất thường.,A fault or malfunction.,4199
nestle,verb,náu mình,"In 1839 (June–August), Shamil and his followers, numbering about 4000 men, women and children, found themselves under siege in their mountain stronghold of Akhoulgo, nestled in the bend of the Andi Koysu, about ten miles east of Gimry.","Năm 1839 (tháng 6-tháng 8), Shamil và những người lính của mình, 4000 người, phụ nữ và trẻ em, bị bao vây trong pháo đài trên núi Akhoulgo, náu mình trong khúc quanh của Sông Andee Koisou, khoảng mười dặm phía đông Gimry.",To settle oneself comfortably and snugly.,4200
