word,part_of_speech,meaning,example,example_meaning,definition,ID
depend,verb,phụ thuộc,"It all depends on the day, it depends on my mood.","Nó phụ thuộc vào ngày hôm đó, tùy thuộc vào tâm trạng của tôi.",(now literary) To hang down; to be sustained by being fastened or attached to something above.,12937
terrify,verb,làm khiếp sợ,"Other outcomes include long-term stalking, even after the abuser remarries; denial of financial resources; and manipulation of the family court system to terrify the victim and her children, who are regularly forced by family court judges to spend unsupervised time with the man who beat their mother.","Nhưng hậu quả khác như bị theo dõi lâu dài, thậm chí sau kẻ lạm dụng kết hôn lại; khước từ những nguồn tài chính; và vận động của hệ thống toàn án gia đình để làm khiếp sợ nạn nhân và những đứa trẻ của cô ta, những đứa trẻ này thường bị ép buộc bởi phán quyết của tòa dành thời gian không bị giám sát với người đàn ông đã đánh đập mẹ chúng.",To frighten greatly; to fill with terror.,12938
disgrace,verb,ghét bỏ,You have disgraced it.,Ngươi đã từng ghét bỏ nó.,To disrespect another; to put someone out of favor.,12939
economist,noun,nhà kinh tế học,But the figures were slightly lower than economists had been predicting .,Nhưng các số liệu hơi thấp hơn mức mà các nhà kinh tế học đã dự đoán .,"An expert in economics, especially one who studies economic data and extracts higher-level information or proposes theories.",12940
quadratic,adjective,bậc hai,Quadratic spline not closed,Chốt trục bậc hai chưa được đóng,square-shaped,12941
replication,noun,sao nhân bản,They replicate themselves.,Chúng tự sao chép,"Process by which an object, person, place or idea may be copied mimicked or reproduced.",12942
disadvantage,verb,bất lợi,"Each ring we retrieve will strengthen me, but I will still be at a disadvantage .",Mỗi chiếc nhẫn ta tìm lại đều sẽ giúp em mạnh lên. Nhưng em vẫn bị bất lợi .,A weakness or undesirable characteristic; a con.,12943
immaterial,adjective,phi vật chất,The immaterial human consciousness has reached out and touched the material.,Ý thức phi vật chất của con người đã vươn ra và chạm vào vật chất.,Having no matter or substance.,12944
expeditious,adjective,khẩn trương,More expeditious than that.,Khẩn trương hơn đi.,"Fast, prompt, speedy.",12945
bailiwick,noun,phạm vi hoạt động,"A musician's bailiwick is the heart, not the head","Sở trường của một nhạc sĩ là trái tim, không phải cái đầu.",the district within which a bailie or bailiff has jurisdiction.,12946
litany,noun,kinh cầu nguyện,It is a litany .,Đó là lời cầu nguyện .,A ritual liturgical prayer in which a series of prayers recited by a leader are alternated with responses from the congregation.,12947
arrears,noun,nợ còn khất lại,This law remitted all the tax arrears of the landowners.,Đạo luật này đã xóa bỏ tất cả số nợ thuế của các địa chủ.,An unpaid or overdue obligation. A debt.,12948
mews,noun,chuồng ngựa,"""Tokyo Mew Mew A La Mode, Vol.","Truy cập ngày 14 tháng 10 năm 2008. ^ “Tokyo Mew Mew A La Mode, Vol.",(UK) An alley where there are stables; a narrow passage; a confined place.,12949
imminence,noun,sắp đến,"Nearly everybody, it seems, loves the news that spring is imminent .",Dường như ai cũng thích nghe tin mùa xuân sắp đến .,"The state or condition of being about to happen, imminent.",12950
casuistry,noun,lý lẽ nguỵ biện,Pascal denounced casuistry as the mere use of complex reasoning to justify moral laxity and all sorts of sins.,Pascal xem ngụy lý là cách sử dụng những lập luận phức tạp nhằm biện minh cho sự băng hoại đạo đức và mọi thứ tội lỗi.,"The process of answering practical questions via interpretation of rules or cases that illustrate such rules, especially in ethics.",12951
inextricable,adjective,không giải quyết được,The very word will tell you how inextricably the two are one.,Cái từ chính xác sẽ nói cho em biết hai thứ gắn bó với nhau ra sao.,(of a knot etc) impossible to untie or disentangle,12953
belfry,noun,tháp chuông,I will put a man in the belfry of the church.,Tôi sẽ cho một người trực ở tháp chuông nhà thờ.,(obsolete) A moveable tower used in sieges.,12954
sophism,noun,lối nguỵ biện,"She called their hypotheses ""the sophisms suggested by cold reason,"" which future generations would banish to the ""limbo of exploded myths.""","Cô gọi là giả thuyết của họ ""những điều ngụy biện đề nghị bởi lý do lạnh lùng"" mà các thế hệ tương lai sẽ bài trừ đến ""nhà giam của thần thoại giả mạo.""","A flawed argument superficially correct in its reasoning, usually designed to deceive. An intentional fallacy.",12955
jackanapes,noun,con khỉ,"Or are ye scared, simpering jackanapes , afraid to muss your pretty hair?","Hay là ngươi sợ, đồ chết nhát nhãi nhép , sợ tóc không còn mềm và mượt à!",(obsolete) A monkey,12956
prostration,noun,sự phủ phục,I prostrate myself before you.,Con tự hàng phục trước Cha.,"The act or condition of prostrating (lying flat) oneself, as a sign of humility.",12957
consideration,noun,sự cân nhắc,My objection was based on considerations other than difficulty.,Phản đối của con dựa sự cân nhắc khác so với khó khăn,"The thought process of considering, of taking everything into account.",12958
satyr,noun,dê,This fleece used to lure satyrs every day.,Bộ Lông này đã dùng để nhử bọn thần dê hằng ngày.,(Greek mythology): A male companion of Pan or Dionysus with the tail of a horse and a perpetual erection.,12959
incubus,noun,bóng đè,"Artists such as Incubus , Triggerfinger (Park Live 2015) have all performed at the stadium.","Các nghệ sĩ như Incubus ( band), Triggerfinger (Park live Festival) đều từng trình diễn tại đây. ^ “Main”.","An evil spirit supposed to oppress people while asleep, especially to have sex with women as they sleep.",12960
swine,noun,heo,"As dishonourable, perhaps, as removing a litter of swine from the Vatican walls.",Có lẽ nó cũng xấu như lùa một đám heo ra khỏi tườnh thành Vatican.,"(pluralswine) Any of various omnivorous, even-toed ungulates of the family Suidae.",12961
laughable,adjective,nực cười,"It's a joke, because it is laughable .","Đây là một trò đùa, bởi vì nó rất nực cười .","Fitted to excite laughter; as, a laughable story; a laughable scene.",12962
disobedient,adjective,không tuân lệnh,Disobedience to civil authority a “duty”?,"Không tuân lệnh quyền lực dân sự, phải chăng đó là một nghĩa vụ?",Not obedient.,12963
blab,verb,nói ba hoa,I'd start blabbing .,Tôi sẽ chém gió .,To tell tales; to gossip without reserve or discretion.,12964
tarantula,noun,nhện đen,What type of tarantula do you have?,Bạn đang có loại nhện đen nào?,"A species of wolf spider, Lycosa tarentula.",12965
exaggerated,adjective,quá quắt,Don't exaggerate .,Đừng phóng đại .,That has been described as greater than it actually is; abnormally increased or enlarged.,12966
narcissism,noun,tính tự yêu mình,The technical term is narcissism .,Thuật ngữ gọi đó là sự tự đại .,Excessive love of oneself.,12967
simulated,adjective,giả vờ,Genuine warmth can no more be simulated than can enthusiasm.,Sự nhiệt thành chân thật cũng như sự hăng hái không thể nào giả vờ được.,Simple past tense and past participle of simulate.,12968
sidebar,noun,thanh bên,You can find the publisher ID by clicking Settings in the sidebar .,Bạn có thể tìm thấy ID nhà xuất bản bằng cách nhấp vào Cài đặt trong thanh bên .,a short news story printed alongside a larger one,12969
tactfully,adverb,một cách tế nhị,Tactfully take the initiative to help those who grieve,Hãy tự động giúp đỡ một cách tế nhị những người đang đau buồn,In a tactful manner.,12970
nihilism,noun,chủ nghĩa hư vô,"Quite the contrary; it is the vehicle of savage, destructive nihilism .""]","Ngược lại; nó là công cụ càn quét, chủ nghĩa hư vô phá hoại.""]","(philosophy) Extreme skepticism, maintaining that nothing has a real existence.",12971
deceitful,adjective,dối trá,"Well, I think it's a downright deceitful way of acting.",Tôi nghĩ đó là một cách cư xử hết sức dối trá .,deliberately misleading or cheating,12972
amputee,noun,người cụt,"""Brazilian amputee model dead at 20"".",Truy cập ngày 24 tháng 1 năm 2009 . ^ “Brazilian amputee model dead at 20”.,A person who has had one or more limbs removed.,12973
granulate,adjective,kết hột,Just certainly broken granule pot ask exactly.,Chỉ cần chắc chắn bị hỏng hạt nồi hỏi chính xác.,to segment into tiny grains or particles,12975
confection,verb,chế,More confection .,Pha chế thêm nào.,"A food item prepared very sweet, frequently decorated in fine detail, and often preserved with sugar, such as a candy, sweetmeat, fruit preserve, pastry, cake or the like.",12976
forethought,adjective,suy tính trước,Using a microphone during a demonstration requires special forethought .,Việc sử dụng micrô trong phần trình diễn đòi hỏi phải đặc biệt suy tính trước .,Anticipation.,12977
