word,part_of_speech,meaning,example,example_meaning,definition,ID
propeller,noun,cánh quạt,"At the La Grande-1 generating station in northern Quebec, 12 propeller turbines generate 1368 MW.","Tại Trạm thủy điện La Grande-1 ở phía bắc Quebec, 12 tua-bin cánh quạt tạo ra 1.368 MW .","A mechanical device, with shaped blades that turn on a shaft, to push against air or water, especially one used to propel an aircraft or boat.",10105
scholar,noun,học giả,Scholar Giovanni Rostagno describes matters this way: “The difficulties may have been of diverse nature.,Học giả Giovanni Rostagno diễn tả vấn đề như thế này: “Có nhiều khó khăn khác nhau.,A student; one who studies at school or college.,10106
appendix,noun,phụ lục,Appendix L serves as a quick reference index to this Manual.,Phụ lục L đóng vai trò là một chỉ số tham khảo nhanh cho Hướng dẫn này.,(obsolete in general sense) Something attached to something else; an attachment or accompaniment.,10107
biannual,adjective,một năm hai lần,"In August 2007, the American Chemical Society held a symposium at its biannual national meeting to honor Hoffmann's 70th birthday.","Tháng 8 năm 2007, Hội Hóa học Hoa Kỳ đã tổ chức một hội nghị chuyên đề ở cuộc họp một năm hai lần của hội, để mừng sinh nhật thứ 70 của Hoffmann.","(proscribed) Occurring twice a year; half-yearly; semiannual, twice-yearly.",10108
environment,noun,môi trường,These constitute a unique biological environment and are also of great geological interest.,"Chúng tạo thành một môi trường sinh học độc đáo, còn một lợi ích địa chất tuyệt vời.","The surroundings of, and influences on, a particular item of interest.",10109
frequently,adverb,năng,The commune police have the least resources and training in handling suspects and interrogations and have frequently been implicated in beating suspects in custody.,"Công an xã là lực lượng được trang bị kỹ năng và nguồn lực ở mức thấp nhất đối với công tác xử lý can phạm và hỏi cung, và thường bị tố cáo là đánh đập can phạm trong khi giam giữ.",At frequent intervals.,10110
interrogate,verb,thẩm vấn,Found an interrogation room set up with tea for two.,Tìm thấy một phòng thẩm vấn có trà dành cho hai người.,"(transitive) To question or quiz, especially in a thorough or aggressive manner.",10111
sanitary,noun,vệ sinh,"I went to a local shop, I tried to buy her a sanitary pad packet.","Tôi đến một cửa hàng địa phương, cố gắng để mua cho cô một gói băng vệ sinh .","of, or relating to health",10112
sophomore,adjective noun,thứ hai,I made a series of wrong choices my sophomore year of high school.,Tôi đã chọn một loạt những điều sai lầm trong năm thứ hai học trung học.,"(US) The second in a series, especially, the second of an artist’s albums or the second of four years in a secondary or post-secondary school.",10113
suburban,adjective,ngoại ô,We are about to burst through the corn pines of this suburban life.,Chúng ta tới từ ngoại ô có cuộc sống khác.,Relating to or characteristic of or situated on the outskirts of a city.,10114
biographical,adjective,tiểu sử,"Which none of the others could do"", wrote biographer Nicholas Schaffner.","Không ai có thể làm như thế"", nhà viết tiểu sử Nicholas Schaffner nói.",Of or relating to an account of a person's life.,10115
failure,noun,sự thất bại,His failure has nothing to do with me.,Sự thất bại của anh ấy không có liên quan gì tới tôi.,"State or condition of not meeting a desirable or intended objective, opposite of success.",10116
advantageous,adjective,có lợi,These and other factors were to our advantage that night.,Các yếu tố khác nhau đã có lợi cho chúng tôi trong đêm đó.,"Being of advantage; conferring advantage; gainful; profitable; useful; beneficial; as, an advantageous position.",10117
parachute,verb,nhảy dù,But he is running the parachute school where part of your training will be.,Nhưng ổng đang quản lý trường nhảy dù nơi mà anh sẽ tới huấn luyện.,"(aviation) A device, generally constructed from fabric, that is designed to employ air resistance to control the fall of an object.",10119
raspberry,noun,mâm xôi,"""""""I thought you liked my raspberry salad.""""""",“Mẹ tưởng con thích món salad mâm xôi của mẹ chứ.”,The plant Rubus idaeus.,10120
serviceable,adjective,bền,We individually have the responsibility to help our spiritual brothers and sisters to endure in God’s service .,Mỗi cá nhân đều có trách nhiệm giúp đỡ anh chị em thiêng liêng bền lòng phụng sự Đức Chúa Trời.,Easy to service,10121
gymnasium,noun,thể dục,I picked up the little present you left in the gymnasium .,Tôi đã lấy món quà nhỏ mà cậu đặt trong phòng thể dục .,a large room or building for indoor sports.,10122
jewelry,noun,đồ nữ trang,I am sure the jewelry helped!,Tôi chắc chắn rằng đồ nữ trang đã giúp ích nhiều!,Alternative spelling of jewellery.,10123
paralysis,noun,chứng liệt,He's dealing with the paralysis .,Anh ta cũng nghiên cứu chứng liệt .,"(pathology) The complete loss of voluntary control of part of person's body, such as one or more limbs.",10124
phantom,adjective,bóng ma,Any ship equipped with the device becomes a phantom .,Bất kì tàu nào được trang bị nó sẽ thành một bóng ma .,"Something apparently seen, heard, or sensed, but having no physical reality; a ghost or apparition; something elusive or delusive.",10125
preferably,adverb,thích hơn,I'd have preferred it if you'd stayed later last night.,Nhưng tôi sẽ thích hơn nếu tối qua cô ở lại trễ.,In preference; by choice; in a preferable manner.,10126
questionnaire,verb,bản câu hỏi,"Well, perhaps you'd care to lend us your view on this questionnaire , sir.",Ông có thể nhìn hộ chúng tôi bản câu hỏi này...,A form containing a list of questions; a means of gathering information for a survey,10127
unnecessary,adjective,không cần thiết,eliminating unnecessary expenses,cắt những khoản chi tiêu không cần thiết,Not needed or necessary.,10128
noticeable,adjective,dễ nhận thấy,This was especially noticeable when I was in the hospital and many came to visit me.”,Điều này càng dễ nhận thấy khi tôi nằm viện và nhiều anh chị đã tới thăm tôi”.,Worthy of note; significant.,10129
penicillin,noun,penicillin,"The discovery that had led to penicillin , for example, is one of the most fortunate accidents of all time.","Hãy lấy việc phát minh ra penicillin làm ví dụ, đó là một trong những sự cố đáng mừng nhất trong lịch sử.",(pharmacology) Any of a group of broad-spectrum antibiotics obtained fromPenicilliummolds or synthesized; they have a beta-lactam structure; most are active against gram-positive bacteria and used in the treatment of various infections and diseases.,10130
attain,verb,đạt tới,That is no way to attain contentment.,Đó không phải là cách đạt tới sự thỏa lòng.,(transitive) To accomplish; to achieve.,10132
periodical,adjective,chu kỳ,Most women have some mild pain with their menstrual periods .,Hầu hết phụ nữ hơi bị đau do chu kỳ kinh nguyệt của mình .,"A publication issued regularly, but less frequently than daily",10133
rue,verb,hối hận,Make the Kaiser rue the day he dared to cross swords with us.,Hãy khiến vua Đức hối hận ngày chúng dám tấn công chúng ta.,"(archaic) Repentance, regret.",10134
unintelligible,adjective,khó hiểu,"At Delphi, for example, the answers provided were uttered in unintelligible sounds.","Thí dụ, tại Delphi câu trả lời được thốt ra bằng những âm thanh khó hiểu .",not intelligible; unable to be understood,10135
alienation,noun,bệnh tinh thần,That alienation and depression can lead to suicide.,Bệnh tinh thần trầm trọng có thể dẫn tới tự tử.,The act of alienating.,10136
enduring,adjective,bền,Those who patiently endure to the end will be saved.,"Những ai kiên nhẫn, bền chí chịu đựng cho đến cuối cùng thì sẽ được cứu.",Present participle of endure.,10137
reminiscence,noun,hồi ký,"In his memoir, Reminiscences , MacArthur wrote ""I learned to ride and shoot even before I could read or write—indeed, almost before I could walk and talk.""","Trong hồi ký Reminiscences, MacArthur viết rằng trí nhớ đầu tiên của ông là tiếng kèn quân đội, và ông đã học ""cưỡi và bắn ngay trước khi tôi có thể đọc hoặc viết, gần như trước khi tôi có thể đi và nói chuyện.""","An act of remembering long-past experiences, often fondly.",10138
elements,noun,các yếu tố,These elements are referred to as primitives.,Những yếu tố này được gọi là những nguyên thủy (primitives).,Plural form of element.,10139
suture,verb,đường khớp,Just one more suture .,Một đường nữa thôi .,Seam formed by sewing two edges (especially of skin) together.,10140
bate,verb,cơn giận,"Hello, Mr. Bates .","Xin chào, Mr. Bates .",(transitive) To reduce the force of something; to abate.,10141
maestro,noun,nhà soạn nhạc đại tài,"They call him "" The Plumber "" in Italy, as well as "" Maestro , "" because he actually is engineer and craftsman and sculptor at the same time.","Người ta gọi ông ta là "" Thợ hàn chì "" ở Ý, hay "" nhà soạn nhạc đại tài "", vì thật ra ông ta là một kỹ sư đồng thời cũng là một thợ thủ công và điêu khắc","A master in some art, especially a composer or conductor.",10142
