word,part_of_speech,meaning,example,example_meaning,definition,ID
tailor,verb,may,"This was seen in his variety of apparel: he appeared in the costumes of the Bedouin, the traditional clothes of the Iraqi peasant (which he essentially wore during his childhood), and even appeared in Kurdish clothing, but he also appeared in Western suits fitted by his favorite tailor , projecting the image of an urbane and modern leader.","Này đã được nhìn thấy trong nhiều nay: ông ta xuất hiện trong trang phục của Bedouin, truyền thống quần áo của nông dân Iraq (mà ông ta về cơ bản mặc trong thời thơ ấu), và thậm chí quần áo Kurdish, nhưng cũng xuất hiện ở trang phục phương Tây may bởi thợ may yêu thích của ông ta, thể hiện hình ảnh của một lãnh đạo tao nhã và hiện đại.","A person who makes, repairs, or alters clothes professionally, especially suits and men's clothing.",14761
implausibility,noun,sự đáng ngờ,"It's just too implausible .""","Thế thì hão huyền quá .""",Want of plausibility; the quality of being implausible.,14762
unattainable,adjective,cao siêu,7 True wisdom is unattainable for a fool;+,7 Sự khôn ngoan thật thì quá cao cho kẻ dại;+,"Impossible to attain or reach; inaccessible, unobtainable or unapproachable; unable to accomplish; beyond limit.",14763
medal,verb,Huy chương,And this medal is for having the most medals .,Còn cái huy chương này vì ta đạt quá nhiều huy chương .,"A stamped metal disc used as a personal ornament, a charm, or a religious object.",14764
extent,adjective,phạm vi,"So will you, to the extent of $ 5,000.","Và anh cũng vậy, trong phạm vi 5.00 đô.",A range of values or locations.,14765
fictitious,adjective,hư cấu,I told you that book was fictitious,Tôi đã bảo tài liệu đó chỉ là hư cấu thôi mà.,Not real; invented; contrived.,14766
fictive,adjective,hư cấu,"Halperin suggests that ritual kin ""materialize things differently from other kin, biological and fictive ...they are generous (often beyond their means)...and are generous with time.""","Halperin cho rằng thân nhân nghi lễ ""vật chất hóa mọi thứ khác với người thân khác, sinh học và hư cấu ... họ là hào phóng (thường vượt quá khả năng của họ)... và hào phóng với thời gian.""","fictional, unreal, fanciful or invented",14767
pitiable,adjective,đáng thương,So that is a pitiable state of affairs.,Tình trạng này thật đáng thương .,"That which deserves, evokes or can be given pity, pitiful.",14768
pitiless,adjective,nhẫn tâm,Needs someone as pitiless as me.,Lại cần người đáng ghét như tôi.,"having, or showing, no pity; merciless",14769
prescribe,verb,cho đơn,the same way they prescribe medication.,cùng cái cách họ cho đơn thuốc,To order (a drug or medical device) for use by a particular patient.,14770
climatic,noun,thời tiết,Understand the climate down there may be better for my cough.,Nghe nói thời tiết ở dưới đó có thể tốt cho bệnh ho của tôi.,"of, or relating to, or influenced by climate",14771
uninterested,adjective,không chú ý,"In Korea, how was a sister’s perseverance with a seemingly uninterested individual rewarded?","Một chị ở Đại Hàn, nhờ kiên trì đối với một người dường như không chú ý , được tưởng thưởng như thế nào?","(obsolete) Unmotivated by personal interest; unbiased, disinterested.",14772
problematic,adjective,khó giải quyết,Flooding is expected to be increasingly problematic as the climate changes.,Lũ lụt được dự tính ngày càng khó giải quyết khi khí hậu thay đổi.,posing a problem; difficult to overcome or solve,14773
horticultural,adjective,nghề làm vườn,"And we knew that they planted a kind of horticulture ,","Và họ đã phát triển nghề làm vườn ,","of or pertaining to horticulture, connected with gardening.",14774
terminus,noun,ga cuối cùng,Like at Terminus ?,Giống như ở Terminus ?,The end or final point of something.,14775
domino theory,noun,Thuyết domino,"It was to become the "" domino theory "".","Nó đã trở thành ""học thuyết domino .""","The theory that, if South Vietnam fell to Communism, it would be followed by Cambodia, Laos, and additional South Asian countries.",14776
imperialistic,adjective,tên đế quốc,"Damn the imperialists !""",Đả đảo đế quốc Ba Tư!”,Of or pertaining to imperialism or imperialists; favoring imperialism.,14777
disapproval,noun,sự phản đối,there would have been a lot of disapproval,"người Neanderthal, sẽ có nhiều sự phản đối","The act of disapproving, an expression of condemnation.",14778
dislike,verb,ghét,I dislike you worse than anybody in the world.,Tôi ghét bà hơn bất cứ ai khác trên đời này.,An attitude or a feeling of distaste or aversion.,14779
intermediate,adjective,trung gian,"After all, what did the intermediate forms look like?","Sau hết tất cả, các dạng thức trung gian của nó trông giống cái gì nhì?","Being between two extremes, or in the middle of a range.",14780
misanthropy,noun,lòng ghét người,"And,” he added, with his usual misanthropy , “it may be sooner than you’d like.”",Và có lẽ Chúa ơi - chàng nói tiếp với cái giọng chán đời riêng có ở chàng - có lẽ còn gặp sớm hơn là cậu muốn cũng nên.,Hatred or dislike of people or mankind.,14781
misrepresent,verb,bóp méo,I'm saying he misrepresented .,Tôi đang nói là ông ấy bóp méo nó.,To represent falsely; to inaccurately portray something.,14782
mistrial,noun,vụ xử án sai,Then I move for a mistrial .,"Sau đó, tôi di chuyển cho sự ngộ phán .",(law) A trial that is invalid because of an error in procedure,14783
prefix,verb,thêm vào đầu,Set the prefix which will be added to the image filenames,Ở đây hãy đặt chuỗi sẽ được phụ thêm vào đầu của mỗi tên tập tin ảnh,"That which is prefixed; especially one or more letters or syllables added to the beginning of a word to modify its meaning; as, pre- in prefix, con- in conjure.",14784
superiority,noun,sự cao hơn,* Become preoccupied with our failings or our superiority .,* Trở nên lo lắng với những thất bại của chúng ta hoặc sự cao hơn của mình.,the state of being superior,14785
transact,verb,làm,You should think of this as a business transaction .,Ông nên xem đây là một thương vụ làm ăn.,"(transitive) To do, carry through, conduct or perform some action.",14786
unicycle,noun,xe đạp một bánh,Riding a unicycle is one thing I'm not very good at.,Đi xe đạp một bánh là một trò mà tôi không thông thạo lắm.,A type of cycle that has only one wheel and is powered by pedals; it is most often used by acrobats.,14788
cranial,noun,sọ,It could cause abnormal growths on the cranial nerves.,Nó có thể gây ra phát triển bất thường ở dây thần kinh sọ .,"Of or relating to the cranium, or to the skull.",14789
truncate,adjective,cắt cụt,The local truncation error of the Euler method is error made in a single step.,Sai số cắt cụt cục bộ của phương pháp Euler là sai số trong một bước duy nhất.,To shorten something as if by cutting off part of it.,14791
empower,verb,cho phép,Empower customers to take action,Cho phép khách hàng thực hiện hành động,(transitive) To give permission or power to do something.,14792
masculine,adjective,giống đực,Spanish is predominantly a masculine -based language.,Tiếng Tây Ban Nha là tiếng chủ yếu có cơ sở là giống đực .,"pertaining to male humans, men:",14793
karate,verb,karate,"I told her, whenever I'm sad, my grandmother gives me karate chops.","Tôi nói với cô ấy, bất cứ lúc nào tôi buồn, bà tôi sẽ cho tôi ăn món ' karate '.","An Okinawan martial art involving primarily punching and kicking, but additionally, advanced throws, arm bars, grappling and all means of fighting.",14794
stipple,verb,bản vẽ bằng chấm,What's that stippling ?,Cái gì lấm chấm thế nhỉ?,the use of small dots that give the appearance of shading; the dots thus used,14795
gouache,noun,màu bột,"I don't own a cell phone, and I paint on paper using gouache , which hasn't changed in 600 years.","Tôi không có cả điện thoại di động, và dùng màu nước gouache để vẽ trên giấy , một cách thức đã không đổi trong 600 năm.","(art) A thick, opaque watercolour paint made with gum containing an inert white pigment to make it opaque",14796
assemblage,noun,bộ sưu tập,The Kayenta Formation has yielded a small but growing assemblage of organisms.,Hệ tầng Kayenta đã mang lại một bộ sưu tập nhỏ nhưng vẫn đang tiếp tục lớn lên của nhiều loại sinh vật.,A collection of things which have been gathered together or assembled.,14797
conceptual,adjective,thuộc nhận thức,"If you can specify a task, either manual or conceptual , that can be specified in terms of efficiency or productivity, that goes to the bots.","Nếu bạn có thể chỉ rõ một nhiệm vụ, hoặc là bằng tay hoặc thuộc nhận thức , rằng có thể được chỉ ra dựa theo tính hiệu quả hay năng suất, đi tới những chương trình máy tính.","Of, or relating to concepts or mental conception; existing in the imagination",14798
installation,noun,cơ sở,Japanese planes are bombing our Naval and Army installations .,Máy bay Nhật đang bỏ bom Hải quân và các cơ sở quân đội.,"The act of installing or giving possession of an office, rank, or order, with the usual rites or ceremonies; as, the installation of an ordained minister in a parish.",14799
bassoon,verb,kèn dăm kép,"Over the century, other instruments were added to the classical orchestra: flutes (sometimes replacing the oboes), separate parts for bassoons , clarinets, and trumpets and timpani.","Trong suốt thế kỷ này, những nhạc cụ khác cũng dần được thêm vào dàn nhạc: sáo (đôi khi dùng để thay thế kèn oboe), và thêm cả các phần riêng cho bassoon , clarinet, và kèn trumpet và trống định âm (timpani).",To play the bassoon.,14800
